uid	en	n_keys	pkgs	cls	flags
u04064	Flame Nova (Set)	1	SemiceMod	name	
u04065	Flame Nova 1	1	SemiceMod	name	
u04066	Flame Nova 1 (Search Area)	1	SemiceMod	name	
u04067	Flame Nova 2	1	SemiceMod	name	
u04068	Flame Nova 2 (Search Area)	1	SemiceMod	name	
u04069	Flame Nova 3	1	SemiceMod	name	
u04070	Flame Nova 3 (Search Area)	1	SemiceMod	name	
u04071	Flame Nova Impact (Set)	1	SemiceMod	name	
u04072	Flame Nova Loop	1	SemiceMod	name	
u04073	Flame Spec Ops	1	SemiceMod	name	
u04074	Flame Thrower	1	SemiceMod	name	
u04075	Flame Thrower (Apply Behavior)	1	SemiceMod	name	
u04076	Flame Thrower (Search Area) DoT	1	SemiceMod	name	
u04077	Flame Thrower (Search Area) Dot	1	SemiceMod	name	
u04078	Flame Thrower Attack Launch	1	SemiceMod	name	
u04079	Flame Thrower Doodad	1	SemiceMod	name	
u04080	Flame Thrower Equipped	1	SemiceMod	name	
u04081	Flame Thrower Fire	1	SemiceMod	name	
u04082	Flame Thrower Long Range (Create Persistent)	1	SemiceMod	name	
u04083	Flame Thrower Modifications	1	SemiceMod	name	
u04084	Flame Turret No Energy	1	SemiceMod	name	
u04085	Flame Turret Unlocked	1	SemiceMod	name	
u04086	Flamethrower Equipped	1	SemiceMod	name	
u04087	Flamethrower Unlocked	1	SemiceMod	name	
u04088	Flare	1	SemiceMod	name	
u04089	Flare Cursor Splat	1	SemiceMod	name	
u04090	Flare Missile	1	SemiceMod	name	
u04091	Flare Scanner Sweep	1	SemiceMod	name	
u04092	Flare Scanner Sweep Visual	1	SemiceMod	name	
u04093	Flash Light	1	SemiceMod	name	
u04094	FlashBang Equipped	1	SemiceMod	name	
u04095	FlashBang Grenade	1	SemiceMod	name	
u04096	FlashBang Unlocked	1	SemiceMod	name	
u04097	Flashbang Grenade Effect Container (Set)	1	SemiceMod	name	
u04098	Flashbang Grenade Launcher Attack	1	SemiceMod	name	
u04099	Flashbang Grenade Launcher Launch Missile	1	SemiceMod	name	
u04100	Flashbang Impact	1	SemiceMod	name	
u04101	Flashbang Impact Large	1	SemiceMod	name	
u04102	Flashbang Impact Massive	1	SemiceMod	name	
u04103	Flashbang Impact Queen	1	SemiceMod	name	
u04104	Flies over other zombies and through sub level routes	1	SemiceMod	tip	
u04105	Flight	1	SemiceMod	name	
u04106	Flight End	1	SemiceMod	name	
u04107	Flight Mode Hive Queen	1	SemiceMod	name	
u04108	Flight Mode Locust	1	SemiceMod	name	
u04109	Flight Mode Queen	1	SemiceMod	name	
u04110	Flight Sound Loop	1	SemiceMod	name	
u04111	Flight Start	1	SemiceMod	name	
u04112	Flyer Carapace	1	SemiceMod	tip	
u04113	Flying Locust Aquire	1	SemiceMod	name	
u04114	Flying Locust Disable Abilities	1	SemiceMod	name	
u04115	Flying Queen	1	SemiceMod	name	
u04116	Flying Queen Disable Abilities	1	SemiceMod	name	
u04117	Flying Zombie Burrow	1	SemiceMod	name	
u04118	Flying Zombie Burrowed Splat	1	SemiceMod	name	
u04119	Flying Zombie Death	1	SemiceMod	name	
u04120	Flying Zombie Leap LM	1	SemiceMod	name	
u04121	Flying Zombie Leap Remove	1	SemiceMod	name	
u04122	Flying Zombie Leap Set	1	SemiceMod	name	
u04123	Flying Zombie Leap Switch	1	SemiceMod	name	
u04124	Flying Zombie Unburrow	1	SemiceMod	name	
u04125	"Flying zombie which can detect cloaked units.<n/><c val=""FFFF00"">Note: uses 8 supply, zombies will automatically be suicided if supply is not available</c>"	1	SemiceMod	tip	
u04126	"Flying, invulnerable unit which can detect cloaked units.<n/><c val=""EEEE00"">Note: It can be killed by Mining Charges.</c>"	1	SemiceMod	tip	
u04127	"Flying, invulnerable unit which can disable enemies with its parasitic bomb and also detect cloaked units.<n/><c val=""EEEE00"">Note: It can be killed by Mining Charges.</c>"	1	SemiceMod	tip	
u04128	Follow (Apply Kinetic)	1	SemiceMod	name	
u04129	Follow (Remove Kinetic)	1	SemiceMod	name	
u04130	Follow Kinetic	1	SemiceMod	name	
u04131	For the Horde.	1	SemiceMod	tip	
u04132	Force Field	1	SemiceMod	name	
u04133	Force Field Grenade	1	SemiceMod	name	
u04134	Force Field Grenade Effect Container (Set)	1	SemiceMod	name	
u04135	Force Field Grenade Launch Missile	1	SemiceMod	name	
u04136	Force field grenade duration decreased to 8 from 9 (this effects spec ops as well as spec ops has x2 duration)	1	SemiceMod	unknown	
u04137	ForceField Grenade Equipped	1	SemiceMod	name	
u04138	ForceField Grenade Unlocked	1	SemiceMod	name	
u04139	Frag Grenade Attack Impact Model	1	SemiceMod	name	
u04140	Frag Grenade Effect Container (Set)	1	SemiceMod	name	
u04141	Frag Grenade Equipped	1	SemiceMod	name	
u04142	Frag Grenade Grenade Launcher (Launch Missile)	1	SemiceMod	name	
u04143	Frag Grenade Unlocked	1	SemiceMod	name	
u04144	Frenzied Zombie	1	SemiceMod	name	
u04145	Frenzied Zombie Range (Set)	1	SemiceMod	name	
u04146	Frenzied Zombie Range Decrease (Apply Behavior)	1	SemiceMod	name	
u04147	Frenzied Zombies Range Decrease (Behavior)	1	SemiceMod	name	
u04148	Frost	1	SemiceMod	name	
u04149	Frost Grenade	1	SemiceMod	name	
u04150	Frostbite	1	SemiceMod	name	
u04151	Fuel Collected	1	SemiceMod	trigger-text	
u04152	Fuel Distribution	1	SemiceMod	unknown	
u04153	Fuel Diverts	1	SemiceMod	trigger-text	
u04154	Fueling process has been delayed by...Oh...Fueling process has already finished. Nevermind then.	1	SemiceMod	trigger-text	
u04155	FuelingUp	1	SemiceMod	name	
u04156	Gain 1 gas every 2.2 seconds.	1	SemiceMod	tip	
u04157	"Gain 400 gas.<n/><c val=""FFFF00"">Note: launch timers cannot be increased after reaching 1 minute remaining</c>"	1	SemiceMod	tip	
u04158	Gain a max charge and gain charges 5 seconds faster.	1	SemiceMod	tip	
u04159	Gain access to the human chat messages. Also gain the ability to locate all humans on the minimap periodically.	1	SemiceMod	tip	
u04160	Gain control of an evolved Alpha Zombie.	1	SemiceMod	tip	
u04161	Gain the ability to drop zombie pods periodically. Drops 5 zombies and a creep pod at a target visible location.	1	SemiceMod	tip	
u04162	Gain the ability to shut gates to trap humans and block their movement.	1	SemiceMod	tip	
u04163	Games Left:	1	SemiceMod	trigger-text	
u04164	Gas (Raw Rich Vespene Geyser)	1	SemiceMod	name	
u04165	Gas Turret	1	SemiceMod	name	
u04166	Gas Turret Burrow	1	SemiceMod	name	
u04167	Gas Turret Burrow (Issue Order)	1	SemiceMod	name	
u04168	Gas Turret Unburrow	1	SemiceMod	name	
u04169	Gas Turret Unburrow (Issue Order)	1	SemiceMod	name	
u04170	Gate Control Infested	1	SemiceMod	name	
u04171	Gate Control System	1	SemiceMod	trigger-text	
u04172	GateBlocker	1	SemiceMod	name	
u04173	GateIsClosed	1	SemiceMod	name	
u04174	GateIsOpen	1	SemiceMod	name	
u04175	Gather vespene to build turrets and speed up evacuation.	1	SemiceMod	unknown	
u04176	Gene Summon	1	SemiceMod	unknown	
u04177	"General-purpose infantry. Part of Mengsk's elite guard.<n/><n/><c val=""#ColorAttackInfo"">Can attack ground and air units.</c>"	1	SemiceMod	tip	
u04178	Generate Creep Stop	1	SemiceMod	name	
u04179	Generates creep	1	SemiceMod	tip	
u04180	Generates creep while moving.	1	SemiceMod	tip	
u04181	Generic Attack Damage Model Copy	1	SemiceMod	name	
u04182	Generic Attack Damage Model Copy 2	1	SemiceMod	name	
u04183	Generic Attack Damage Model Copy 3	1	SemiceMod	name	
u04184	Generic Attack Damage Sound Copy	1	SemiceMod	name	
u04185	Generic Attack Damage Sound Copy 2	1	SemiceMod	name	
u04186	Generic Attack Damage Sound Copy 3	1	SemiceMod	name	
u04187	Generic Attack Impact Model Copy	1	SemiceMod	name	
u04188	Generic Attack Impact Model Copy 2	1	SemiceMod	name	
u04189	Generic Attack Impact Model Copy 3	1	SemiceMod	name	
u04190	Generic Attack Impact Sound Copy	1	SemiceMod	name	
u04191	Generic Attack Impact Sound Copy 2	1	SemiceMod	name	
u04192	Generic Attack Impact Sound Copy 3	1	SemiceMod	name	
u04193	Generic Attack Launch Model Copy	1	SemiceMod	name	
u04194	Generic Attack Launch Model Copy 2	1	SemiceMod	name	
u04195	Generic Attack Launch Model Copy 3	1	SemiceMod	name	
u04196	Generic Attack Launch Sound Copy	1	SemiceMod	name	
u04197	Generic Attack Launch Sound Copy 2	1	SemiceMod	name	
u04198	Generic Attack Launch Sound Copy 3	1	SemiceMod	name	
u04199	Genesplicer Death Ragdoll	1	SemiceMod	name	
u04200	Genesplicer Pet	1	SemiceMod	name	
u04201	Geneweaver Attack	1	SemiceMod	name	
u04202	Geneweaver Death Ragdoll	1	SemiceMod	name	
u04203	Geneweaver Rally	1	SemiceMod	name	
u04204	Geneweaver Spawn Monstrosity Cast	1	SemiceMod	name	
u04205	Geneweaver Spawn Zombies Cast	1	SemiceMod	name	
u04206	Ghost Attack Mercenary	1	SemiceMod	name	
u04207	Ghost Commando Attack	1	SemiceMod	name	
u04208	Ghost_BlackOpsAttack (Unnamed) Copy	1	SemiceMod	name	
u04209	Ghost_BlackOpsAttack (Unnamed) Copy Copy	1	SemiceMod	name	
u04210	"Gives 50 shields and increases armor by <d ref=""Behavior,SuitDummyTextReference,Modification.LifeArmorBonus"" precision=""1""/> and life regeneration by <d ref=""Behavior,ShieldSuit,Modification.VitalRegenArray[Life]"" precision=""1""/>.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""Thanks to the built in life support, we can start sending injured soldiers back into battle""<n/>                 --Dr Andrew O'Neil</c></s></c></s>"	1	SemiceMod	tip	
u04211	Gives 60 shields, and increases armor and life regeneration.	1	SemiceMod	tip	
u04212	"Gives 7.5% increased move speed, 3.75% attack speed, 1 vision, and 20% additional resistance to blackouts.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""Hey Jerry, you got the suit on. Can you get a drink for me from the canteen in Science?""<n/>                     --Sgt. Chulley</c></s>"	1	SemiceMod	tip	
u04213	"Gives additional 22.2% resistance to acid-based attacks and cold damage. Also gives immunity to virulent creep, and slowing from extreme cold, adhesive acid, and impaling, as well as additional 16.6% resistance to parasites.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""I put this on and go down to the sub-levels when I just want to be alone.""<n/>                     --Pvt. Jerry</c></s>"	1	SemiceMod	tip	
u04214	"Gives additional 25 shields, 0.6 armor, and 1 life regeneration.<n/><s val=""IdleButtonCharge""><c val=""FF8000"">""Oh these are a favorite amongst our guys. At least those who are still around.""<n/>                     --Cpt. Parker</c></s>"	1	SemiceMod	tip	
u04215	Glaze Acid	1	SemiceMod	name	
u04216	Glaze Adaption	1	SemiceMod	name	
u04217	Glaze Adaption Scales	1	SemiceMod	name	
u04218	Glaze Armored Shell Regen	1	SemiceMod	name	
u04219	Glaze Frenzy	1	SemiceMod	name	
u04220	Glaze Hardened Shell	1	SemiceMod	name	
u04221	Glaze Hardened Shell Scales	1	SemiceMod	name	
u04222	Glaze Invigorated	1	SemiceMod	name	
u04223	Glaze Recharging	1	SemiceMod	name	
u04224	Glaze Self Repair	1	SemiceMod	name	
u04225	Glaze Super Charged	1	SemiceMod	name	
u04226	Glaze Super Stimpack	1	SemiceMod	name	
u04227	Glaze Super Stimpack Recovery	1	SemiceMod	name	
u04228	Glaze Teleport	1	SemiceMod	name	
u04229	GlazeAccelerate	1	SemiceMod	name	
u04230	GlazeCorrosion1	1	SemiceMod	name	
u04231	GlazeCorrosion2	1	SemiceMod	name	
u04232	GlazeCorrosion3	1	SemiceMod	name	
u04233	GlazeCorrosion4	1	SemiceMod	name	
u04234	GlazeCorrosion5	1	SemiceMod	name	
u04235	GlazeCorrosion6	1	SemiceMod	name	
u04236	GlazeCorrosion7	1	SemiceMod	name	
u04237	GlazeCryoFreeze	1	SemiceMod	name	
u04238	GlazeCryoFreezeMassive	1	SemiceMod	name	
u04239	GlazeFrostGrenade	1	SemiceMod	name	
u04240	GlazeFrostGrenadeMassive	1	SemiceMod	name	
u04241	GlazeFrostQueenAttackDebuff	1	SemiceMod	name	
u04242	GlazeOverloadLazer	1	SemiceMod	name	
u04243	GlazeOverloadWeapon	1	SemiceMod	name	
u04244	GlazePhaseDash	1	SemiceMod	name	
u04245	GlazeSnowUnit	1	SemiceMod	name	
u04246	Glossary	1	SemiceMod	name	
u04247	Glossary 2	1	SemiceMod	name	
u04248	Glossary Acceleration Drone	1	SemiceMod	name	
u04249	Glossary Advanced Exploration Droid	1	SemiceMod	name	
u04250	Glossary Advanced Mining Charge	1	SemiceMod	name	
u04251	Glossary Advanced Mining Droid	1	SemiceMod	name	
u04252	Glossary Advanced Motion Sensor	1	SemiceMod	name	
u04253	Glossary Arc Welder Mod 1	1	SemiceMod	name	
u04254	Glossary Arc Welder Mod 2	1	SemiceMod	name	
u04255	Glossary Arc Welder Mod 3	1	SemiceMod	name	
u04256	Glossary Arc Welder Spec Ops	1	SemiceMod	name	
u04257	Glossary Assault Rifle Mod 1	1	SemiceMod	name	
u04258	Glossary Assault Rifle Mod 2	1	SemiceMod	name	
u04259	Glossary Assault Rifle Mod 3	1	SemiceMod	name	
u04260	Glossary Assault Rifle Spec Ops	1	SemiceMod	name	
u04261	Glossary Constructive Creep	1	SemiceMod	name	
u04262	Glossary Defiler	1	SemiceMod	name	
u04263	Glossary Flame Turret	1	SemiceMod	name	
u04264	Glossary Flamethrower Mod 1	1	SemiceMod	name	
u04265	Glossary Flamethrower Mod 2	1	SemiceMod	name	
u04266	Glossary Flamethrower Mod 3	1	SemiceMod	name	
u04267	Glossary Flamethrower Spec Ops	1	SemiceMod	name	
u04268	Glossary Heavy Turret	1	SemiceMod	name	
u04269	Glossary Hunterling	1	SemiceMod	name	
u04270	Glossary Kaboomer	1	SemiceMod	name	
u04271	Glossary Plasma Rifle Mod 1	1	SemiceMod	name	
u04272	Glossary Plasma Rifle Mod 2	1	SemiceMod	name	
u04273	Glossary Plasma Rifle Mod 3	1	SemiceMod	name	
u04274	Glossary Plasma Rifle Spec Ops	1	SemiceMod	name	
u04275	Glossary Pure Armored	1	SemiceMod	name	
u04276	Glossary Pure Fast	1	SemiceMod	name	
u04277	Glossary Pure Frenzied	1	SemiceMod	name	
u04278	Glossary Pure Volatile	1	SemiceMod	name	
u04279	Glossary Recharge Drone	1	SemiceMod	name	
u04280	Glossary Regenerative Creep	1	SemiceMod	name	
u04281	Glossary Rocket Launcher Mod 1	1	SemiceMod	name	
u04282	Glossary Rocket Launcher Mod 2	1	SemiceMod	name	
u04283	Glossary Rocket Launcher Mod 3	1	SemiceMod	name	
u04284	Glossary Rocket Launcher Spec Ops	1	SemiceMod	name	
u04285	Glossary Shotgun Mod 1	1	SemiceMod	name	
u04286	Glossary Shotgun Mod 2	1	SemiceMod	name	
u04287	Glossary Shotgun Mod 3	1	SemiceMod	name	
u04288	Glossary Shotgun Spec Ops	1	SemiceMod	name	
u04289	Glossary Spec Ops Healing Drone	1	SemiceMod	name	
u04290	Glossary Spec Ops Psi Depressor	1	SemiceMod	name	
u04291	Glossary Spec Ops Psi Disruptor	1	SemiceMod	name	
u04292	Glossary Spec Ops Super Healing Drone	1	SemiceMod	name	
u04293	Glossary Spec Ops Turret	1	SemiceMod	name	
u04294	Glossary Speed Creep	1	SemiceMod	name	
u04295	Glossary Strain	1	SemiceMod	name	
u04296	Glossary Tank	1	SemiceMod	name	
u04297	Glossary Turbo Mining Droid	1	SemiceMod	name	
u04298	Glossary Upgrade Controller	1	SemiceMod	name	
u04299	"Go near a weapons locker and use the ""Interact"" ability to refill on charges.<n/>You can also purchase new equipment using the ""Access equipment locker"" ability."	1	SemiceMod	trigger-text	
u04300	Going in sub-level no longer causes you to explode	1	SemiceMod	unknown	
u04301	Good luck, 	1	SemiceMod	trigger-text	
u04302	Grants 25% wider vision and sight over cliffs, but removes its ability to move. This ability can be canceled after activation.	1	SemiceMod	tip	
u04303	Greater Nydus Worm	1	SemiceMod	name	
u04304	Greater Nydus Worm Morph	1	SemiceMod	name	
u04305	Greatly increased movement speed, attack speed, life regeneration, and armor on creep however abilities cannot be used while off creep.	1	SemiceMod	tip	
u04306	Greatly increases movement speed for a brief duration.	1	SemiceMod	tip	
u04307	Green	1	SemiceMod	visible-other	
u04308	Grenade Launcher	1	SemiceMod	name	
u04309	Grenade Launcher Active	1	SemiceMod	name	
u04310	Grenade Launcher Add	1	SemiceMod	name	
u04311	Grenade Launcher Equipped	1	SemiceMod	name	
u04312	Grenade Launcher Force Field Grenade (Launch Missile)	1	SemiceMod	name	
u04313	Grenade Launcher Force Field Grenade Attack	1	SemiceMod	name	
u04314	Grenade Launcher Launch Frag Grenade	1	SemiceMod	name	
u04315	Grenade Launcher Launch Incendiary Grenade	1	SemiceMod	name	
u04316	Grenade Launcher Launch Incendiary Grenade (Launch Missile)	1	SemiceMod	name	
u04317	Grenade Launcher Remove	1	SemiceMod	name	
u04318	Grenade Launcher Unlocked	1	SemiceMod	name	
u04319	Grenades Unlocked	1	SemiceMod	name	
u04320	Guard	1	SemiceMod	name	
u04321	Guass Rifle Copy	1	SemiceMod	name	
u04322	H2 Flash Welder	1	SemiceMod	name	
u04323	HERC Mercenary Attack	1	SemiceMod	name	
u04324	HERC Mercenary Weapon Damage	1	SemiceMod	name	
u04325	Half Speed	1	SemiceMod	name	
u04326	Half time scale	1	SemiceMod	name	
u04327	Halloween SC2 UI Settings	1	SemiceMod	name	
u04328	Halloween Skins	1	SemiceMod	name	
u04329	Hangar Control	1	SemiceMod	name	
u04330	Hangar Epsilon	1	SemiceMod	trigger-text	
u04331	Happy Holidays :)	1	SemiceMod	unknown	
u04332	Hardened Shell Apply Behavior	1	SemiceMod	name	
u04333	Hardened Shell Impact Model	1	SemiceMod	name	
u04334	Hardened Shell Search	1	SemiceMod	name	
u04335	Harvest Excavation Zone (Apply)	1	SemiceMod	name	
u04336	Harvest Excavation Zone (Remove)	1	SemiceMod	name	
u04337	Harvest Excavation Zone (Set)	1	SemiceMod	name	
u04338	Harvest Manufacturing Sector (Apply)	1	SemiceMod	name	
u04339	Harvest Manufacturing Sector (Remove)	1	SemiceMod	name	
u04340	Harvest Manufacturing Sector (Set)	1	SemiceMod	name	
u04341	Harvest Mine 1	1	SemiceMod	name	
u04342	Harvest Mine 2	1	SemiceMod	name	
u04343	Harvest Mine 3	1	SemiceMod	name	
u04344	Harvest Mine 4	1	SemiceMod	name	
u04345	Harvest Processing Facilities (Apply)	1	SemiceMod	name	
u04346	Harvest Processing Facilities (Remove)	1	SemiceMod	name	
u04347	Harvest Processing Facilities (Set)	1	SemiceMod	name	
u04348	Harvest Science Labs (Apply)	1	SemiceMod	name	
u04349	Harvest Science Labs (Remove)	1	SemiceMod	name	
u04350	Harvest Science Labs (Set)	1	SemiceMod	name	
u04351	Harvesting Disable (Set)	1	SemiceMod	name	
u04352	Harvesting vespene and fighting zombies is key to surviving. Pick up vespene at these locations...	1	SemiceMod	trigger-text	
u04353	Has 0.25 Energy	1	SemiceMod	name	
u04354	Has 0.5 Energy	1	SemiceMod	name	
u04355	Has 1 Energy	1	SemiceMod	name	
u04356	Has 10 Supply Available	1	SemiceMod	name	
u04357	Has 10 Tracked Units	1	SemiceMod	name	
u04358	Has 20 Tracked Units	1	SemiceMod	name	
u04359	Has 4 Energy	1	SemiceMod	name	
u04360	Has 4 Supply Available	1	SemiceMod	name	
u04361	Has 5 or More Tracked Units	1	SemiceMod	name	
u04362	Has 7.2 Energy	1	SemiceMod	name	
u04363	Has 7.92 Energy	1	SemiceMod	name	
u04364	Has Advanced Mining Charge Unlocked	1	SemiceMod	name	
u04365	Has Ares Advanced Thrusters Equipped	1	SemiceMod	name	
u04366	Has Ares Concussive Shells Equipped	1	SemiceMod	name	
u04367	Has Ares Enhanced Ballistics Equipped	1	SemiceMod	name	
u04368	Has Ares Expanded Cargo Equipped	1	SemiceMod	name	
u04369	Has Ares Hi-Sec Targeting Systems	1	SemiceMod	name	
u04370	Has Ares Incendiary Rounds Equipped	1	SemiceMod	name	
u04371	Has Ares Laser Turret Ares Equipped	1	SemiceMod	name	
u04372	Has Ares Laser Turret Equipped	1	SemiceMod	name	
