pkg	file	key	en	cls	include	flags
SemiceMod	GameStrings	Effect/Name/HardenedShellApplyBehavior	Hardened Shell Apply Behavior	name	1	
SemiceMod	GameStrings	Effect/Name/HardenedShellSearch	Hardened Shell Search	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestExcavationZoneApply	Harvest Excavation Zone (Apply)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestExcavationZoneRemove	Harvest Excavation Zone (Remove)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestExcavationZoneSet	Harvest Excavation Zone (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestManufacturingSectorApply	Harvest Manufacturing Sector (Apply)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestManufacturingSectorRemove	Harvest Manufacturing Sector (Remove)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestManufacturingSectorSet	Harvest Manufacturing Sector (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestProcessingFacilitiesApply	Harvest Processing Facilities (Apply)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestProcessingFacilitiesRemove	Harvest Processing Facilities (Remove)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestProcessingFacilitiesSet	Harvest Processing Facilities (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestScienceLabsApply	Harvest Science Labs (Apply)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestScienceLabsRemove	Harvest Science Labs (Remove)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestScienceLabsSet	Harvest Science Labs (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/HarvestingDisableSet	Harvesting Disable (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/HealApplyBehaviorSet2ndBeam	Heal Apply Behavior Set 2nd Beam	name	1	
SemiceMod	GameStrings	Effect/Name/HealApplyTargetBehavior2ndBeam	Heal Apply Target Behavior 2nd Beam	name	1	
SemiceMod	GameStrings	Effect/Name/HealModifyTargetEnergyCopy	Heal Modify Target Energy Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HealRemoveBehaviorSet	Heal Remove Behavior Set	name	1	
SemiceMod	GameStrings	Effect/Name/HealRemoveBehaviorSet2ndBeam	Heal Remove Behavior Set 2nd Beam	name	1	
SemiceMod	GameStrings	Effect/Name/HealRemoveTargetBehavior2	Heal Remove Target Behavior Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HealRemoveTargetBehavior2ndBeam	Heal Remove Target Behavior 2nd Beam	name	1	
SemiceMod	GameStrings	Effect/Name/HealRemoveTargetBehavior3	Heal Remove Target Behavior Copy 2	name	1	
SemiceMod	GameStrings	Effect/Name/HealScanPersistent2	Heal Scan Persistent Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HealScanPersistent3	Heal Scan Persistent Copy 2	name	1	
SemiceMod	GameStrings	Effect/Name/HealSet	Heal Set	name	1	
SemiceMod	GameStrings	Effect/Name/HealTargetPersistent2ndBeam	Heal Target Persistent 2nd Beam	name	1	
SemiceMod	GameStrings	Effect/Name/HealTargetPersistentMedic	Heal Target Persistent Medic	name	1	
SemiceMod	GameStrings	Effect/Name/HealTargetPersistentSuperHeal	Heal Target Persistent Super Heal	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCureDebilitatingAcid	Healer Bot Cure Debilitating Acid	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCureDebilitatingAcidHazmat	Healer Bot Cure Debilitating Acid Hazmat	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCureIsolation	Healer Bot Cure Isolation	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCureIsolationAdvancedHazmat	Healer Bot Cure Isolation Advanced Hazmat	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCureIsolationHazmat	Healer Bot Cure Isolation Hazmat	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCureMalfunction	Healer Bot Cure Malfunction	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCurePoisonedHunter	Healer Bot Cure Poisoned Hunter	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCurePoisonedHunterAdvancedHazmat	Healer Bot Cure Poisoned Hunter Advanced Hazmat	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCurePoisonedHunterHazmat	Healer Bot Cure Poisoned Hunter Hazmat	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCurePoisonedHunterHostileEnvironmentTreads	Healer Bot Cure Poisoned Hunter Hostile Environment Treads	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCurePoisonedToxicNest	Healer Bot Cure Poisoned Toxic Nest	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCurePoisonedToxicNestAdvancedHazmat	Healer Bot Cure Poisoned Toxic Nest Advanced Hazmat	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCurePoisonedToxicNestHazmat	Healer Bot Cure Poisoned Toxic Nest Hazmat	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCurePoisonedToxicNestHostileEnvironmentTreads	Healer Bot Cure Poisoned Toxic Nest Hostile Environment Treads	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCureSuperStimpackRecovery	Healer Bot Cure Super Stimpack Recovery	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotCureWarpSickness	Healer Bot Cure Warp Sickness	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotHeal	Healer Bot Recharge	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotHeal2	Healer Bot Heal	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotHeal22	Healer Bot Heal 2	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotHeal222	Healer Bot Heal 3	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotHealSearch	Healer Bot Recharge Search	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotHealSearch2	Healer Bot Heal Search	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotHealUnit	Healer Bot Recharge Unit	name	1	
SemiceMod	GameStrings	Effect/Name/HealerBotHealUnit2	Healer Bot Heal Unit	name	1	
SemiceMod	GameStrings	Effect/Name/HealingDroneSet	Healing Drone Set	name	1	
SemiceMod	GameStrings	Effect/Name/HeavyCannonDamage	Heavy Cannon (Damage)	name	1	
SemiceMod	GameStrings	Effect/Name/HeavyCannonInfestedDamage	Heavy Cannon Infested (Damage)	name	1	
SemiceMod	GameStrings	Effect/Name/HeavyCannonInfestedSet	Heavy Cannon Infested (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/HeavyCannonModifyUnit	Heavy Cannon (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/HeavyCannonSet	Heavy Cannon (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncher2	Hellfire Rocket Launcher	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncherApplyBehavior	Hellfire Rocket Launcher (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncherLaunchMissile	Hellfire Rocket Launcher (Launch Missile)	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncherLaunchMissile2	Hellfire Rocket Launcher (Launch Missile)	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncherLaunchMissileAdvancedRocketThrusters	Hellfire Rocket Launcher (Launch Missile) - Advanced Rocket Thrusters	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncherLaunchMissileUnitAdvancedRocketThrusters	Hellfire Rocket Launcher (Launch Missile) - Advanced Rocket Thrusters	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncherLongRange	Hellfire Rocket Launcher Long Range	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncherMissileSwitch	Hellfire Rocket Launcher Missile (Switch)	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncherMissileSwitch2	Hellfire Rocket Launcher Missile (Switch)	name	1	
SemiceMod	GameStrings	Effect/Name/HellfireRocketLauncherSet	Hellfire Rocket Launcher (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/HighTemplarWeaponDamage	Beam Rifle Old	name	1	
SemiceMod	GameStrings	Effect/Name/HotSKaboomerExplodeLargeSearchDamage	Hot SKaboomer Explode Large Search Damage	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanGroundAttackDamageDummy	Hot SLeviathan Ground Attack Damage (Dummy)	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanGroundAttackLaunchMissileACopy	Hot SLeviathan Ground Attack Launch Missile A Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanGroundAttackLaunchMissileBCopy	Hot SLeviathan Ground Attack Launch Missile B Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanGroundAttackLaunchMissileCCopy	Hot SLeviathan Ground Attack Launch Missile C Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanGroundAttackLaunchMissileDCopy	Hot SLeviathan Ground Attack Launch Missile D Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanGroundAttackLaunchMissileECopy	Hot SLeviathan Ground Attack Launch Missile E Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon1ABCopy	HotS Leviathan Weapon1 AB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon1RBCopy	HotS Leviathan Weapon1 RB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon2ABCopy	HotS Leviathan Weapon2 AB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon2RBCopy	HotS Leviathan Weapon2 RB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon3ABCopy	HotS Leviathan Weapon3 AB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon3RBCopy	HotS Leviathan Weapon3 RB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon4ABCopy	HotS Leviathan Weapon4 AB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon4RBCopy	HotS Leviathan Weapon4 RB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon5ABCopy	HotS Leviathan Weapon5 AB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeapon5RBCopy	HotS Leviathan Weapon5 RB Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeaponGround1Copy	Hot SLeviathan Weapon Ground 1 Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeaponGround2Copy	Hot SLeviathan Weapon Ground 2 Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeaponGround3Copy	Hot SLeviathan Weapon Ground 3 Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeaponGround4Copy	Hot SLeviathan Weapon Ground 4 Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeaponGround5Copy	Hot SLeviathan Weapon Ground 5 Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HotSLeviathanWeaponGroundSwitch2	Hot SLeviathan Weapon Ground Switch Copy	name	1	
SemiceMod	GameStrings	Effect/Name/HunterRegenModifyUnit	Hunter Regen (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/IncediaryRockets	Incediary Rockets	name	1	
SemiceMod	GameStrings	Effect/Name/IncediaryRockets2	Incediary Rockets	name	1	
SemiceMod	GameStrings	Effect/Name/IncendiaryBulletsDummyEffect	Incendiary Bullets (Dummy Effect)	name	1	
SemiceMod	GameStrings	Effect/Name/IncendiaryBulletsset	Incendiary Bullets (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/IncendiaryGrenadeEffectContainerSet	Incendiary Grenade Effect Container (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/IncendiaryRoundsApplyBehavior	Incendiary Rounds (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/IncendiaryRoundsSearchArea	Incendiary Rounds (Search Area)	name	1	
SemiceMod	GameStrings	Effect/Name/InfestOlympus	Infest Olympus	name	1	
SemiceMod	GameStrings	Effect/Name/InfestedBiteDamage	Infested Bite (Damage)	name	1	
SemiceMod	GameStrings	Effect/Name/InfestedBiteModifyUnit	Infested Bite (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/InfestedBiteSet	Infested Bite (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/InfestedClawsDamage2	Infested Claws (Damage)	name	1	
SemiceMod	GameStrings	Effect/Name/InfestedClawsDamage3	Infested Claws (Damage)	name	1	
SemiceMod	GameStrings	Effect/Name/InfestedClawsDamage32	Infested Claws (Damage)	name	1	
SemiceMod	GameStrings	Effect/Name/InfestedClawsSet	Infested Claws (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/InteractDummyEffect	Interact Dummy Effect	name	1	
SemiceMod	GameStrings	Effect/Name/IrradiatedPlasmaApplyBehavior	Irradiated Plasma (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/IrradiatedPlasmaSet	Irradiated Plasma (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/IsolationApplySet	Isolation Apply Set	name	1	
SemiceMod	GameStrings	Effect/Name/IsolationCase	Isolation Case	name	1	
SemiceMod	GameStrings	Effect/Name/IsolationCaseSet	Isolation Case Set	name	1	
SemiceMod	GameStrings	Effect/Name/IsolationParasiteAB	Isolation Parasite AB	name	1	
SemiceMod	GameStrings	Effect/Name/IsolationParasiteAB2	Isolation Parasite AB	name	1	
SemiceMod	GameStrings	Effect/Name/IsolationParasiteAB3	Isolation Parasite AB	name	1	
SemiceMod	GameStrings	Effect/Name/IsolationParasiteLM	Isolation Parasite LM	name	1	
SemiceMod	GameStrings	Effect/Name/KaboomerAttackExplodeSet	Kaboomer Attack Explode (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/KaboomerExplodeLargeDirect	Kaboomer Explode Large Direct	name	1	
SemiceMod	GameStrings	Effect/Name/KelmorianMinerDamage	Assault Rifle (Damage)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserDrillTripodCoopFakeDamage2	Laser Drill Tripod Coop Fake Damage Copy	name	1	
SemiceMod	GameStrings	Effect/Name/LaserDrillTripodCoopFinalPersistent2	Laser Drill Tripod Coop Final Persistent Copy	name	1	
SemiceMod	GameStrings	Effect/Name/LaserDrillTripodCoopFinalPersistentEnd2	Laser Drill Tripod Coop Final Persistent End Copy	name	1	
SemiceMod	GameStrings	Effect/Name/LaserDrillTripodCoopImpactSet2	Laser Drill Tripod Coop Impact Set Copy	name	1	
SemiceMod	GameStrings	Effect/Name/LaserDrillTripodCoopInitialDamage2	Laser Drill Tripod Coop Initial Damage Copy	name	1	
SemiceMod	GameStrings	Effect/Name/LaserDrillTripodCoopPointTurretMU2	Laser Drill Tripod Coop Point Turret MU Copy	name	1	
SemiceMod	GameStrings	Effect/Name/LaserDrillTripodCreatePersistentCoop2	Laser Drill Tripod Coop Create Persistent Copy	name	1	
SemiceMod	GameStrings	Effect/Name/LaserDrillTripodDamageCoop2	Laser Drill Tripod Coop Final Damage Copy	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretBeam	Laser Turret Beam	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretBeam2	Laser Turret Beam	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretBeam22	Burst Laser Turret Beam	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretBeamOverload	Laser Turret Beam Overload	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretBeamOverload2	Laser Turret Beam Overload	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretInitialSet	Laser Turret Initial (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretModifyUnit	Laser Turret (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretOverloadSet	Laser Turret Overload (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretSet	Laser Turret (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretTrackingApplyBehavior	Laser Turret Tracking (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretTrackingCreatePersistent	Laser Turret Tracking (Create Persistent)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretTrackingRemoveBehavior	Laser Turret Tracking (Remove Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretTrackingStartModifyUnit	Laser Turret Tracking Start (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretTrackingStartSet	Laser Turret Tracking Start (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretTrackingStopModifyUnit	Laser Turret Tracking Stop (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/LaserTurretTrackingStopSet	Laser Turret Tracking Stop (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/LaunchFlareCreatePersistent	Launch Flare (Create Persistent)	name	1	
SemiceMod	GameStrings	Effect/Name/LaunchFlareLaunchMissile	Launch Flare (Launch Missile)	name	1	
SemiceMod	GameStrings	Effect/Name/LaunchFlareSet	Launch Flare (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/LaunchFlareSet2	Launch Flare (Set) 2	name	1	
SemiceMod	GameStrings	Effect/Name/LaunchFlareSiegeModeModifyUnit	Launch Flare Siege Mode (Modify Unit) 	name	1	
SemiceMod	GameStrings	Effect/Name/LaunchFlareTankModeModifyUnit	Launch Flare Tank Mode (Modify Unit) 	name	1	
SemiceMod	GameStrings	Effect/Name/LegionZombieAura	Legion Zombie Aura	name	1	
SemiceMod	GameStrings	Effect/Name/LegionZombieAuraSearch	Legion Zombie Aura Search	name	1	
SemiceMod	GameStrings	Effect/Name/LegionZombieFrenzy	Legion Zombie Frenzy	name	1	
SemiceMod	GameStrings	Effect/Name/LegionZombieFrenzyBigAB	Legion Zombie Frenzy Big AB	name	1	
SemiceMod	GameStrings	Effect/Name/LegionZombieFrenzySearch	Legion Zombie Frenzy Search	name	1	
SemiceMod	GameStrings	Effect/Name/LegionZombieFrenzySmallAB	Legion Zombie Frenzy Small AB	name	1	
SemiceMod	GameStrings	Effect/Name/LesserNydusWormMorphIssueOrder	Lesser Nydus Worm Morph (Issue Order)	name	1	
SemiceMod	GameStrings	Effect/Name/LiberatorDamageMissileLM	Rocket Launcher Long Range Missile	name	1	
SemiceMod	GameStrings	Effect/Name/LockOnLaserTurretStart	Lock On Laser Turret Start	name	1	
SemiceMod	GameStrings	Effect/Name/LockOnLaserTurretStop	Lock On Laser Turret Stop	name	1	
SemiceMod	GameStrings	Effect/Name/LocustMPCreateRandomAorB	Locust MP Create Random A or B	name	1	
SemiceMod	GameStrings	Effect/Name/LocustMPCreateSet1x	Locust MP Create Set 1x	name	1	
SemiceMod	GameStrings	Effect/Name/LocustMPDamage	Locust MP Melee Damage	name	1	
SemiceMod	GameStrings	Effect/Name/LocustMPMeleeDamage	Locust MP Damage	name	1	
SemiceMod	GameStrings	Effect/Name/LongRangeScopeApplyBehavior	Long Range Scope (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerCoopSearch2	LurkerCoopSearch DoT (Unnamed) 	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerCoopSearchCPDoTUnnamed	LurkerCoopSearchCP DoT (Unnamed)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerCoopSetUnnamed	LurkerCoopSet (Unnamed)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerCoopUnnamed2	LurkerCoop (Unnamed) 2	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerDoTApplyBehavior	Lurker DoT (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerDoTApplyBehavior2	Lurker DoT (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerDoTApplyBehavior3	Lurker DoT (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerDoTApplyBehavior4	Lurker DoT (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerDoTApplyBehavior5	Lurker DoT (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerDoTDamage	Lurker DoT (Damage)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerDoTSet	Lurker (DoT) Set	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerDoTSwitch	Lurker DoT (Switch)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkerUDummy	Lurker U Dummy	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteCastProjectileDelayCreatePersistent	Lurking Parasite Cast Projectile Delay (Create Persistent)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteCreatePersistent	Lurking Parasite (Create Persistent)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteDamage	Lurking Parasite (Damage)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteGroundCracksDummySearch	Lurking Parasite Ground Cracks Dummy Search	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteModifyUnit	Lurking Parasite (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasitePrepareSet	Lurking Parasite Prepare (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteSearchArea	Lurking Parasite (Search Area)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteSet	Lurking Parasite (Set)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteSupressMovementApplyBehavior	Lurking Parasite Supress Movement (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteSupressMovementDelayApplyBehavior	Lurking Parasite Supress Movement Delay (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasiteSupressMovementRemoveBehavior	Lurking Parasite Supress Movement (Remove Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasitesCancelProjectileLaunchMissile	Lurking Parasites Cancel Projectile (Launch Missile)	name	1	
SemiceMod	GameStrings	Effect/Name/LurkingParasitesCastProjectileLaunchMissile	Lurking Parasites Cast Projectile (Launch Missile)	name	1	
SemiceMod	GameStrings	Effect/Name/MakePrecursor2	Make Precursor Copy	name	1	
SemiceMod	GameStrings	Effect/Name/MakePrecursor3	Make Precursor Copy 2	name	1	
SemiceMod	GameStrings	Effect/Name/MalfunctionApplyBehavior	Malfunction (Apply Behavior)	name	1	
SemiceMod	GameStrings	Effect/Name/MarineTurretFaceSelfOffModifyUnit	Marine Turret Face Self Off (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/MarineTurretFaceSelfOnModifyUnit	Marine Turret Face Self On (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/MedicHealApplyTargetBehavior	Medic Heal Apply Target Behavior	name	1	
SemiceMod	GameStrings	Effect/Name/MedicHealRemoveTargetBehavior	Medic Heal Remove Target Behavior	name	1	
SemiceMod	GameStrings	Effect/Name/MedicShieldRegenModifyUnit	Medic Shield Regen (Modify Unit)	name	1	
SemiceMod	GameStrings	Effect/Name/MedivacHealApplyBehaviorSet2	Heal Apply Behavior Set Copy	name	1	
